seed,stratum,suite,scenario,namespace,updates_a,updates_b,resistance_a,resistance_b,coupling_a,coupling_b,live_a,live_b,crossings_a,crossings_b,source_fires_a,source_fires_b,drive_deliveries,modulatory_deliveries,eligibility,modes,generations,work,accepts,path_edges,firings,deallocations,bytes,fingerprint,permanent,quiescent,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,replay,passed
6203,S09,law,timely-modulatory-return,2028065037221888,1,0,4,1,2,1,true,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,176,1,0,5,0,2784,13678637356220538543,17516278208059306897,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,law,strong-modulation-does-not-excite,2028065038270464,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,strong_return=Modulatory:coupling4|candidate=Drive,a1|b1,36,0,0,1,0,2896,9773219942088424662,9648928332595488953,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,law,dense-ordinary-nonleakage,2028065039319040,0,0,1,1,1,1,true,true,2,1,2,1,39,0,a=Some(5)|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,1184,0,0,24,0,2784,12971923907476815005,6337194994573656167,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,law,fixed-routes-r0-drive-r1-modulatory,2028065040367616,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Drive|r1=Modulatory|candidate=Drive,a1|b1,233,1,0,6,0,3008,1309825871347617129,17889507552385040691,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,law,fixed-routes-r0-modulatory-r1-drive,2028065041416192,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Modulatory|r1=Drive|candidate=Drive,a1|b1,233,1,0,6,0,3008,2752982916296134165,11079776983433819323,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,law,two-completed-modulatory-returns,2028065042464768,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b2,401,2,0,10,1,2784,3399651777485208398,14283506004831316737,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,law,two-local-eligible-candidates,2028065043513344,1,1,4,4,2,2,true,true,1,1,1,0,7,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,219,2,0,6,0,2896,5229788983931959891,4715930563030295427,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,law,expired-eligibility-modulation,2028065044561920,0,0,0,1,1,1,false,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a2|b1,177,0,0,5,1,2784,1547586034756379740,2746734510149372356,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,law,simultaneous-drive-and-modulation,2028065045610496,1,0,4,1,2,1,true,true,2,0,2,0,11,1,a=Some(8)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,324,1,0,9,0,2784,16331419924702628332,15543034729959770257,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,law,dense-parallel-crossed-routes,2028065046659072,1,0,4,1,2,1,true,true,2,2,2,2,45,1,a=None|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,1489,1,0,29,0,2784,11846053431270197963,17209466097082131793,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px0,acquisition,2028065051901952,0,0,11,0,2,1,true,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,535,4,0,20,1,992,16631723174890578808,506303970443616463,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px0,probation,2028065052950528,0,0,0,0,2,1,false,false,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,109,1,0,5,2,992,9839663278956247152,17189833534286593376,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px0,stable-return-specificity,2028065053999104,0,0,4,1,2,1,true,true,1,1,1,1,11,1,a=None|b=Some(4),candidate=Drive|return=Modulatory,a1|b1,180,1,0,9,0,992,16334248574443491001,8374667371341486658,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px0,forgetting,2028065055047680,0,0,0,0,2,1,false,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,553,4,0,20,2,992,12928674366267904778,10685635484068385691,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px0,fresh-reproposal,2028065056096256,0,0,1,0,1,0,true,false,4,0,2,0,7,0,fresh=Some(15),candidate=Drive|return=Modulatory,old2|fresh6,85,0,0,6,1,560,2743662612396651441,9565644478561385131,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px0,reacquisition,2028065057144832,0,0,11,0,2,0,true,false,11,0,5,0,17,4,fresh=None,candidate=Drive|return=Modulatory,old2|fresh6,276,4,0,16,1,560,8750636130834299803,17432239524939816439,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px1,support-a,2028065068679168,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,1152173285129428443,14227996850433499056,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px1,support-b,2028065069727744,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,10159343433414668969,10605332498469105868,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px1,no-support,2028065070776320,0,0,1,1,1,1,true,true,0,0,0,0,0,0,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,0,0,0,0,0,992,6679033783389933550,8753884139696293198,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px1,participation-return-blocked,2028065071824896,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,10157950403385346802,5957281943215773813,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px1,return-without-participation,2028065072873472,0,0,0,0,1,1,false,false,0,0,0,0,2,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,51,0,0,2,2,992,6171458055782494960,11331635355588650895,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px1,joint-participation,2028065073922048,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,1636982581444064776,14342894263538244226,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px2,forward-traversal-return,2028065085456384,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,4054466677989343321,16481926903412042314,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px2,reverse-traversal-return,2028065086504960,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,16413490105390986811,306762045069705894,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px2,correlation-without-traversal,2028065087553536,0,0,0,0,1,1,false,false,0,0,0,0,12,12,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,376,0,0,12,2,992,14079294678988497859,14149023427995163332,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px2,forward-return-blocked,2028065088602112,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,9484805355527294712,10400950367813744991,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px2,joint-traversal-return,2028065089650688,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,276612772910199326,1955958514225193568,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px2,forward-with-wrong-way-observation,2028065090699264,1,0,6,0,2,1,true,false,2,0,2,0,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,460,2,0,16,1,992,12291007515636904710,2200314581789982001,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6203,S09,px2,reverse-with-wrong-way-observation,2028065091747840,0,1,0,6,1,2,false,true,0,2,0,2,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,460,2,0,16,1,992,12702915306433193212,17963685002511348701,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,law,ordinary-drive-after-participation,2028067182608384,0,0,1,1,1,1,true,true,1,0,1,0,7,0,a=Some(4)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,255,0,0,5,0,4576,7247117335022194687,997818285847840117,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,law,modulation-without-eligibility,2028067183656960,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,51,0,0,1,0,4576,9595750561483701856,8252377782110779957,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,law,timely-modulatory-return,2028067184705536,1,0,4,1,2,1,true,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,256,1,0,5,0,4576,6894241342304888533,18080983171796182899,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,law,strong-modulation-does-not-excite,2028067185754112,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,strong_return=Modulatory:coupling4|candidate=Drive,a1|b1,52,0,0,1,0,4688,125527346907005415,977132949783483196,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,law,dense-ordinary-nonleakage,2028067186802688,0,0,1,1,1,1,true,true,2,1,2,1,71,0,a=Some(5)|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,3280,0,0,40,0,4576,10178115200868284015,2733077453769302645,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,law,fixed-routes-r0-drive-r1-modulatory,2028067187851264,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Drive|r1=Modulatory|candidate=Drive,a1|b1,329,1,0,6,0,4800,8712394211306770819,10431874463648441747,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,law,fixed-routes-r0-modulatory-r1-drive,2028067188899840,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Modulatory|r1=Drive|candidate=Drive,a1|b1,329,1,0,6,0,4800,8021742369492567611,14894205856718430295,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,law,two-completed-modulatory-returns,2028067189948416,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b2,577,2,0,10,1,4576,6477947659552493740,17419546826649705227,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,law,two-local-eligible-candidates,2028067190996992,1,1,4,4,2,2,true,true,1,1,1,0,7,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,315,2,0,6,0,4688,8797648689582729442,15936669590142639690,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,law,expired-eligibility-modulation,2028067192045568,0,0,0,1,1,1,false,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a2|b1,257,0,0,5,1,4576,11275171684609064526,1362259184432631198,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,law,simultaneous-drive-and-modulation,2028067193094144,1,0,4,1,2,1,true,true,2,0,2,0,11,1,a=Some(8)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,468,1,0,9,0,4576,17414850638003021598,10707708901529666163,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,law,dense-parallel-crossed-routes,2028067194142720,1,0,4,1,2,1,true,true,2,2,2,2,77,1,a=None|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,3809,1,0,45,0,4576,12069857934201219517,4412345430504685043,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px0,acquisition,2028067199385600,0,0,11,0,2,1,true,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,535,4,0,20,1,992,7767696437330722061,14427893714756228006,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px0,probation,2028067200434176,0,0,0,0,2,1,false,false,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,109,1,0,5,2,992,10530343663091030002,3949909896811165057,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px0,stable-return-specificity,2028067201482752,0,0,4,1,2,1,true,true,1,1,1,1,11,1,a=None|b=Some(4),candidate=Drive|return=Modulatory,a1|b1,180,1,0,9,0,992,5157179359399431016,4021226776778054539,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px0,forgetting,2028067202531328,0,0,0,0,2,1,false,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,553,4,0,20,2,992,1727098310907793432,13801311211327169490,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px0,fresh-reproposal,2028067203579904,0,0,1,0,1,0,true,false,4,0,2,0,7,0,fresh=Some(15),candidate=Drive|return=Modulatory,old2|fresh6,85,0,0,6,1,560,2415945754533468641,14934520892247459051,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px0,reacquisition,2028067204628480,0,0,11,0,2,0,true,false,11,0,5,0,17,4,fresh=None,candidate=Drive|return=Modulatory,old2|fresh6,280,4,0,16,1,560,6074651121853685125,18166443338951095159,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px1,support-a,2028067216162816,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,5220710359899611934,7250977402862464925,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px1,support-b,2028067217211392,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,1221948190865532122,7108248984984841761,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px1,no-support,2028067218259968,0,0,1,1,1,1,true,true,0,0,0,0,0,0,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,0,0,0,0,0,992,16106500357026679051,9761722984652903195,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px1,participation-return-blocked,2028067219308544,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,16822905752202709559,17102620453156269728,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px1,return-without-participation,2028067220357120,0,0,0,0,1,1,false,false,0,0,0,0,2,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,51,0,0,2,2,992,10117919411321089501,4603005652486245354,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px1,joint-participation,2028067221405696,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,9803118678405155523,8300345455287354719,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px2,forward-traversal-return,2028067232940032,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,8510712653164704184,7946415709737413747,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px2,reverse-traversal-return,2028067233988608,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,7605188108108397116,14501440718002465815,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px2,correlation-without-traversal,2028067235037184,0,0,0,0,1,1,false,false,0,0,0,0,12,12,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,396,0,0,12,2,992,11117463140358396572,192179051694616733,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px2,forward-return-blocked,2028067236085760,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,9686956646650530201,7633365206288592542,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px2,joint-traversal-return,2028067237134336,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,1690906096614751905,8389267878135370529,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px2,forward-with-wrong-way-observation,2028067238182912,1,0,6,0,2,1,true,false,2,0,2,0,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,465,2,0,16,1,992,12805428115397992806,10313037352899689408,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6211,S10,px2,reverse-with-wrong-way-observation,2028067239231488,0,1,0,6,1,2,false,true,0,2,0,2,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,465,2,0,16,1,992,329469770971665400,10391689532946709108,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,law,ordinary-drive-after-participation,2028069866962944,0,0,1,1,1,1,true,true,1,0,1,0,7,0,a=Some(4)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,415,0,0,5,0,8160,7104270313748210212,12220871892410687626,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,law,modulation-without-eligibility,2028069868011520,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,83,0,0,1,0,8160,8154446125535548643,15205932347688412234,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,law,timely-modulatory-return,2028069869060096,1,0,4,1,2,1,true,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,416,1,0,5,0,8160,15709232513846815690,15857421197820249564,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,law,strong-modulation-does-not-excite,2028069870108672,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,strong_return=Modulatory:coupling4|candidate=Drive,a1|b1,84,0,0,1,0,8272,13806685858229127290,14762056053182068509,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,law,dense-ordinary-nonleakage,2028069871157248,0,0,1,1,1,1,true,true,2,1,2,1,135,0,a=Some(5)|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,10544,0,0,72,0,8160,18356095746280407956,11202568996377563914,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,law,fixed-routes-r0-drive-r1-modulatory,2028069872205824,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Drive|r1=Modulatory|candidate=Drive,a1|b1,521,1,0,6,0,8384,2246670611388800098,8133469886730650720,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,law,fixed-routes-r0-modulatory-r1-drive,2028069873254400,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Modulatory|r1=Drive|candidate=Drive,a1|b1,521,1,0,6,0,8384,6857893753918926686,18035318072563755996,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,law,two-completed-modulatory-returns,2028069874302976,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b2,929,2,0,10,1,8160,15002296984495878335,2607491795454333636,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,law,two-local-eligible-candidates,2028069875351552,1,1,4,4,2,2,true,true,1,1,1,0,7,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,507,2,0,6,0,8272,4550792036510986727,6321339819030924863,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,law,expired-eligibility-modulation,2028069876400128,0,0,0,1,1,1,false,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a2|b1,417,0,0,5,1,8160,1783779780618896065,4361602633020462273,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,law,simultaneous-drive-and-modulation,2028069877448704,1,0,4,1,2,1,true,true,2,0,2,0,11,1,a=Some(8)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,756,1,0,9,0,8160,16239625108735746865,17213426845127091932,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,law,dense-parallel-crossed-routes,2028069878497280,1,0,4,1,2,1,true,true,2,2,2,2,141,1,a=None|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,11489,1,0,77,0,8160,2621643336815435154,17587838892568843580,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px0,acquisition,2028069883740160,0,0,11,0,2,1,true,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,535,4,0,20,1,992,7804462964186443410,1477226756724684433,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px0,probation,2028069884788736,0,0,0,0,2,1,false,false,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,109,1,0,5,2,992,14108154909028133552,8382641869588151526,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px0,stable-return-specificity,2028069885837312,0,0,4,1,2,1,true,true,1,1,1,1,11,1,a=None|b=Some(4),candidate=Drive|return=Modulatory,a1|b1,180,1,0,9,0,992,3890239273998730923,12130840763786831612,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px0,forgetting,2028069886885888,0,0,0,0,2,1,false,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,553,4,0,20,2,992,14544186302105486322,15960420632146640773,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px0,fresh-reproposal,2028069887934464,0,0,1,0,1,0,true,false,4,0,2,0,7,0,fresh=Some(15),candidate=Drive|return=Modulatory,old2|fresh6,85,0,0,6,1,560,2156005898399691454,11536665787855456116,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px0,reacquisition,2028069888983040,0,0,11,0,2,0,true,false,11,0,5,0,17,4,fresh=None,candidate=Drive|return=Modulatory,old2|fresh6,280,4,0,16,1,560,2098043813363517708,8540634523520682616,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px1,support-a,2028069900517376,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,7106644401035795785,5873767470652851170,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px1,support-b,2028069901565952,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,7610680366035985475,4991052690044900222,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px1,no-support,2028069902614528,0,0,1,1,1,1,true,true,0,0,0,0,0,0,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,0,0,0,0,0,992,16376596460883346532,4567804022737622484,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px1,participation-return-blocked,2028069903663104,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,5515793732359892924,15135100791907028271,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px1,return-without-participation,2028069904711680,0,0,0,0,1,1,false,false,0,0,0,0,2,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,51,0,0,2,2,992,11627767745858588450,18081323924774437301,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px1,joint-participation,2028069905760256,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,13892451170854389338,12422986914347796720,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px2,forward-traversal-return,2028069917294592,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,5483180912736607163,10906931599657303380,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px2,reverse-traversal-return,2028069918343168,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,11218771969267896429,15590618803578242896,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px2,correlation-without-traversal,2028069919391744,0,0,0,0,1,1,false,false,0,0,0,0,12,12,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,396,0,0,12,2,992,10565059635331685857,8744042607470830682,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px2,forward-return-blocked,2028069920440320,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,12985863965362728594,6239323105139593017,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px2,joint-traversal-return,2028069921488896,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,7535975635696995908,421088963102614102,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px2,forward-with-wrong-way-observation,2028069922537472,1,0,6,0,2,1,true,false,2,0,2,0,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,470,2,0,16,1,992,1127233867157661602,4095045899557623031,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6221,S11,px2,reverse-with-wrong-way-observation,2028069923586048,0,1,0,6,1,2,false,true,0,2,0,2,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,470,2,0,16,1,992,16809661979191606604,145252582806507571,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,law,ordinary-drive-after-participation,2028072014446592,0,0,1,1,1,1,true,true,1,0,1,0,7,0,a=Some(4)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,135,0,0,5,0,1888,14548192916236279283,16251402877262725313,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,law,modulation-without-eligibility,2028072015495168,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,27,0,0,1,0,1888,15536935526610489132,3932614795010667393,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,law,timely-modulatory-return,2028072016543744,1,0,4,1,2,1,true,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,136,1,0,5,0,1888,1340588116699076981,15241895160187929679,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
