seed,sequence,exact,initial,expected,predicted,fingerprint_before,fingerprint_after,step,action,source_roles,result
11,single-2,true,7617714650509610242|14808558069360209427|17491314287529039124|3463728603136215538|10206150615525350800|3521492365816571155,14808558069360209427|17491314287529039124|7617714650509610242|3463728603136215538|10206150615525350800|3521492365816571155,14808558069360209427|17491314287529039124|7617714650509610242|3463728603136215538|10206150615525350800|3521492365816571155,3358304842011781655,3358304842011781655,1,7825451306859147830,1|2|0|3|4|5,14808558069360209427|17491314287529039124|7617714650509610242|3463728603136215538|10206150615525350800|3521492365816571155
11,repeat-2,true,9292167501283527069|4070552075304114455|1975336878148501349|5380296892686956347|5256205040945252847|10887693683236523758,1975336878148501349|9292167501283527069|4070552075304114455|5380296892686956347|5256205040945252847|10887693683236523758,1975336878148501349|9292167501283527069|4070552075304114455|5380296892686956347|5256205040945252847|10887693683236523758,3358304842011781655,3358304842011781655,1,7825451306859147830,1|2|0|3|4|5,4070552075304114455|1975336878148501349|9292167501283527069|5380296892686956347|5256205040945252847|10887693683236523758
11,repeat-2,true,9292167501283527069|4070552075304114455|1975336878148501349|5380296892686956347|5256205040945252847|10887693683236523758,1975336878148501349|9292167501283527069|4070552075304114455|5380296892686956347|5256205040945252847|10887693683236523758,1975336878148501349|9292167501283527069|4070552075304114455|5380296892686956347|5256205040945252847|10887693683236523758,3358304842011781655,3358304842011781655,2,7825451306859147830,1|2|0|3|4|5,1975336878148501349|9292167501283527069|4070552075304114455|5380296892686956347|5256205040945252847|10887693683236523758
11,single-3,true,4473563363222108401|13613401406652486785|4498637075285647250|3129959116107912986|494252398501488715|12857676255220510777,4498637075285647250|4473563363222108401|13613401406652486785|3129959116107912986|494252398501488715|12857676255220510777,4498637075285647250|4473563363222108401|13613401406652486785|3129959116107912986|494252398501488715|12857676255220510777,3358304842011781655,3358304842011781655,1,12805619413933798077,2|0|1|3|4|5,4498637075285647250|4473563363222108401|13613401406652486785|3129959116107912986|494252398501488715|12857676255220510777
11,repeat-3,true,13402389860441397759|15688621043985456825|18343167126633125808|9187033994095291964|17874658307750238122|6984847187813858570,15688621043985456825|18343167126633125808|13402389860441397759|9187033994095291964|17874658307750238122|6984847187813858570,15688621043985456825|18343167126633125808|13402389860441397759|9187033994095291964|17874658307750238122|6984847187813858570,3358304842011781655,3358304842011781655,1,12805619413933798077,2|0|1|3|4|5,18343167126633125808|13402389860441397759|15688621043985456825|9187033994095291964|17874658307750238122|6984847187813858570
11,repeat-3,true,13402389860441397759|15688621043985456825|18343167126633125808|9187033994095291964|17874658307750238122|6984847187813858570,15688621043985456825|18343167126633125808|13402389860441397759|9187033994095291964|17874658307750238122|6984847187813858570,15688621043985456825|18343167126633125808|13402389860441397759|9187033994095291964|17874658307750238122|6984847187813858570,3358304842011781655,3358304842011781655,2,12805619413933798077,2|0|1|3|4|5,15688621043985456825|18343167126633125808|13402389860441397759|9187033994095291964|17874658307750238122|6984847187813858570
11,single-4,true,9134802989995152064|6918130671695339454|17326392348818358127|11667347140126997256|9546960338569149131|3706501115263722518,9134802989995152064|9134802989995152064|17326392348818358127|11667347140126997256|9546960338569149131|3706501115263722518,9134802989995152064|9134802989995152064|17326392348818358127|11667347140126997256|9546960338569149131|3706501115263722518,3358304842011781655,3358304842011781655,1,2293636354634379151,0|0|2|3|4|5,9134802989995152064|9134802989995152064|17326392348818358127|11667347140126997256|9546960338569149131|3706501115263722518
11,repeat-4,true,4043167894360318961|1939538927210965769|17016691939881172644|4725316382832268858|12059310267557911881|14851828518367498322,4043167894360318961|4043167894360318961|17016691939881172644|4725316382832268858|12059310267557911881|14851828518367498322,4043167894360318961|4043167894360318961|17016691939881172644|4725316382832268858|12059310267557911881|14851828518367498322,3358304842011781655,3358304842011781655,1,2293636354634379151,0|0|2|3|4|5,4043167894360318961|4043167894360318961|17016691939881172644|4725316382832268858|12059310267557911881|14851828518367498322
11,repeat-4,true,4043167894360318961|1939538927210965769|17016691939881172644|4725316382832268858|12059310267557911881|14851828518367498322,4043167894360318961|4043167894360318961|17016691939881172644|4725316382832268858|12059310267557911881|14851828518367498322,4043167894360318961|4043167894360318961|17016691939881172644|4725316382832268858|12059310267557911881|14851828518367498322,3358304842011781655,3358304842011781655,2,2293636354634379151,0|0|2|3|4|5,4043167894360318961|4043167894360318961|17016691939881172644|4725316382832268858|12059310267557911881|14851828518367498322
11,single-5,true,988206224617284265|11293737552664028494|7366963890053536643|12610850471658068918|16942178535804388353|11750956091915212785,988206224617284265|11293737552664028494|7366963890053536643|12610850471658068918|11750956091915212785|16942178535804388353,988206224617284265|11293737552664028494|7366963890053536643|12610850471658068918|11750956091915212785|16942178535804388353,3358304842011781655,3358304842011781655,1,9745817227723914138,0|1|2|3|5|4,988206224617284265|11293737552664028494|7366963890053536643|12610850471658068918|11750956091915212785|16942178535804388353
11,repeat-5,true,145267211788524930|756015739143303030|2722375659694401936|9469353739389199190|7119498716309218197|2340788612972260712,145267211788524930|756015739143303030|2722375659694401936|9469353739389199190|7119498716309218197|2340788612972260712,145267211788524930|756015739143303030|2722375659694401936|9469353739389199190|7119498716309218197|2340788612972260712,3358304842011781655,3358304842011781655,1,9745817227723914138,0|1|2|3|5|4,145267211788524930|756015739143303030|2722375659694401936|9469353739389199190|2340788612972260712|7119498716309218197
11,repeat-5,true,145267211788524930|756015739143303030|2722375659694401936|9469353739389199190|7119498716309218197|2340788612972260712,145267211788524930|756015739143303030|2722375659694401936|9469353739389199190|7119498716309218197|2340788612972260712,145267211788524930|756015739143303030|2722375659694401936|9469353739389199190|7119498716309218197|2340788612972260712,3358304842011781655,3358304842011781655,2,9745817227723914138,0|1|2|3|5|4,145267211788524930|756015739143303030|2722375659694401936|9469353739389199190|7119498716309218197|2340788612972260712
11,pair-0-1,true,4029304559891669003|14438080947220776251|13939297350091893813|14533084497619584001|10376028843612633095|13696413181563893094,14438080947220776251|4029304559891669003|13939297350091893813|14533084497619584001|10376028843612633095|13696413181563893094,14438080947220776251|4029304559891669003|13939297350091893813|14533084497619584001|10376028843612633095|13696413181563893094,3358304842011781655,3358304842011781655,1,15361045833303181827,0|1|2|3|4|5,4029304559891669003|14438080947220776251|13939297350091893813|14533084497619584001|10376028843612633095|13696413181563893094
11,pair-0-1,true,4029304559891669003|14438080947220776251|13939297350091893813|14533084497619584001|10376028843612633095|13696413181563893094,14438080947220776251|4029304559891669003|13939297350091893813|14533084497619584001|10376028843612633095|13696413181563893094,14438080947220776251|4029304559891669003|13939297350091893813|14533084497619584001|10376028843612633095|13696413181563893094,3358304842011781655,3358304842011781655,2,11176955002749797833,1|0|2|3|4|5,14438080947220776251|4029304559891669003|13939297350091893813|14533084497619584001|10376028843612633095|13696413181563893094
11,pair-0-2,true,13887523347503267268|17716054347944906933|12246307993831301222|17867156452557837672|17881529709816555768|12777248134181359698,17716054347944906933|12246307993831301222|13887523347503267268|17867156452557837672|17881529709816555768|12777248134181359698,17716054347944906933|12246307993831301222|13887523347503267268|17867156452557837672|17881529709816555768|12777248134181359698,3358304842011781655,3358304842011781655,1,15361045833303181827,0|1|2|3|4|5,13887523347503267268|17716054347944906933|12246307993831301222|17867156452557837672|17881529709816555768|12777248134181359698
11,pair-0-2,true,13887523347503267268|17716054347944906933|12246307993831301222|17867156452557837672|17881529709816555768|12777248134181359698,17716054347944906933|12246307993831301222|13887523347503267268|17867156452557837672|17881529709816555768|12777248134181359698,17716054347944906933|12246307993831301222|13887523347503267268|17867156452557837672|17881529709816555768|12777248134181359698,3358304842011781655,3358304842011781655,2,7825451306859147830,1|2|0|3|4|5,17716054347944906933|12246307993831301222|13887523347503267268|17867156452557837672|17881529709816555768|12777248134181359698
11,pair-0-3,true,971402949698467904|8328992948916382384|3466279502108704524|16308163456572588843|15015734536456104320|15485020667075594608,3466279502108704524|971402949698467904|8328992948916382384|16308163456572588843|15015734536456104320|15485020667075594608,3466279502108704524|971402949698467904|8328992948916382384|16308163456572588843|15015734536456104320|15485020667075594608,3358304842011781655,3358304842011781655,1,15361045833303181827,0|1|2|3|4|5,971402949698467904|8328992948916382384|3466279502108704524|16308163456572588843|15015734536456104320|15485020667075594608
11,pair-0-3,true,971402949698467904|8328992948916382384|3466279502108704524|16308163456572588843|15015734536456104320|15485020667075594608,3466279502108704524|971402949698467904|8328992948916382384|16308163456572588843|15015734536456104320|15485020667075594608,3466279502108704524|971402949698467904|8328992948916382384|16308163456572588843|15015734536456104320|15485020667075594608,3358304842011781655,3358304842011781655,2,12805619413933798077,2|0|1|3|4|5,3466279502108704524|971402949698467904|8328992948916382384|16308163456572588843|15015734536456104320|15485020667075594608
11,pair-0-4,true,7248011944726677118|16163769229495871599|3269671207185752884|17330730877744258813|16734547178026618872|3197885826910243083,7248011944726677118|7248011944726677118|3269671207185752884|17330730877744258813|16734547178026618872|3197885826910243083,7248011944726677118|7248011944726677118|3269671207185752884|17330730877744258813|16734547178026618872|3197885826910243083,3358304842011781655,3358304842011781655,1,15361045833303181827,0|1|2|3|4|5,7248011944726677118|16163769229495871599|3269671207185752884|17330730877744258813|16734547178026618872|3197885826910243083
11,pair-0-4,true,7248011944726677118|16163769229495871599|3269671207185752884|17330730877744258813|16734547178026618872|3197885826910243083,7248011944726677118|7248011944726677118|3269671207185752884|17330730877744258813|16734547178026618872|3197885826910243083,7248011944726677118|7248011944726677118|3269671207185752884|17330730877744258813|16734547178026618872|3197885826910243083,3358304842011781655,3358304842011781655,2,2293636354634379151,0|0|2|3|4|5,7248011944726677118|7248011944726677118|3269671207185752884|17330730877744258813|16734547178026618872|3197885826910243083
11,pair-0-5,true,15896824092667630031|13500528822544672231|15902199277636983323|6634601093357752589|2453215167963333739|12066774183951961743,15896824092667630031|13500528822544672231|15902199277636983323|6634601093357752589|12066774183951961743|2453215167963333739,15896824092667630031|13500528822544672231|15902199277636983323|6634601093357752589|12066774183951961743|2453215167963333739,3358304842011781655,3358304842011781655,1,15361045833303181827,0|1|2|3|4|5,15896824092667630031|13500528822544672231|15902199277636983323|6634601093357752589|2453215167963333739|12066774183951961743
11,pair-0-5,true,15896824092667630031|13500528822544672231|15902199277636983323|6634601093357752589|2453215167963333739|12066774183951961743,15896824092667630031|13500528822544672231|15902199277636983323|6634601093357752589|12066774183951961743|2453215167963333739,15896824092667630031|13500528822544672231|15902199277636983323|6634601093357752589|12066774183951961743|2453215167963333739,3358304842011781655,3358304842011781655,2,9745817227723914138,0|1|2|3|5|4,15896824092667630031|13500528822544672231|15902199277636983323|6634601093357752589|12066774183951961743|2453215167963333739
11,pair-1-0,true,16377895455119812986|16085236130103932027|14696968936057440319|8659240456405163415|11247541027910882209|3345457151203229334,16085236130103932027|16377895455119812986|14696968936057440319|8659240456405163415|11247541027910882209|3345457151203229334,16085236130103932027|16377895455119812986|14696968936057440319|8659240456405163415|11247541027910882209|3345457151203229334,3358304842011781655,3358304842011781655,1,11176955002749797833,1|0|2|3|4|5,16085236130103932027|16377895455119812986|14696968936057440319|8659240456405163415|11247541027910882209|3345457151203229334
11,pair-1-0,true,16377895455119812986|16085236130103932027|14696968936057440319|8659240456405163415|11247541027910882209|3345457151203229334,16085236130103932027|16377895455119812986|14696968936057440319|8659240456405163415|11247541027910882209|3345457151203229334,16085236130103932027|16377895455119812986|14696968936057440319|8659240456405163415|11247541027910882209|3345457151203229334,3358304842011781655,3358304842011781655,2,15361045833303181827,0|1|2|3|4|5,16085236130103932027|16377895455119812986|14696968936057440319|8659240456405163415|11247541027910882209|3345457151203229334
11,pair-1-2,true,2600605140759730260|15836758011089954127|5653294921323702371|3473679549847133073|16494364898460138253|14855525118319251871,2600605140759730260|5653294921323702371|15836758011089954127|3473679549847133073|16494364898460138253|14855525118319251871,2600605140759730260|5653294921323702371|15836758011089954127|3473679549847133073|16494364898460138253|14855525118319251871,3358304842011781655,3358304842011781655,1,11176955002749797833,1|0|2|3|4|5,15836758011089954127|2600605140759730260|5653294921323702371|3473679549847133073|16494364898460138253|14855525118319251871
11,pair-1-2,true,2600605140759730260|15836758011089954127|5653294921323702371|3473679549847133073|16494364898460138253|14855525118319251871,2600605140759730260|5653294921323702371|15836758011089954127|3473679549847133073|16494364898460138253|14855525118319251871,2600605140759730260|5653294921323702371|15836758011089954127|3473679549847133073|16494364898460138253|14855525118319251871,3358304842011781655,3358304842011781655,2,7825451306859147830,1|2|0|3|4|5,2600605140759730260|5653294921323702371|15836758011089954127|3473679549847133073|16494364898460138253|14855525118319251871
11,pair-1-3,true,12025817067861357826|12933018274132389383|12881574914981845980|16734013027492939164|2581566195966940816|3720177881985541109,12881574914981845980|12933018274132389383|12025817067861357826|16734013027492939164|2581566195966940816|3720177881985541109,12881574914981845980|12933018274132389383|12025817067861357826|16734013027492939164|2581566195966940816|3720177881985541109,3358304842011781655,3358304842011781655,1,11176955002749797833,1|0|2|3|4|5,12933018274132389383|12025817067861357826|12881574914981845980|16734013027492939164|2581566195966940816|3720177881985541109
11,pair-1-3,true,12025817067861357826|12933018274132389383|12881574914981845980|16734013027492939164|2581566195966940816|3720177881985541109,12881574914981845980|12933018274132389383|12025817067861357826|16734013027492939164|2581566195966940816|3720177881985541109,12881574914981845980|12933018274132389383|12025817067861357826|16734013027492939164|2581566195966940816|3720177881985541109,3358304842011781655,3358304842011781655,2,12805619413933798077,2|0|1|3|4|5,12881574914981845980|12933018274132389383|12025817067861357826|16734013027492939164|2581566195966940816|3720177881985541109
11,pair-1-4,true,7357573735902352056|12426579221707186465|7255119057646750977|10177082378420549523|10661994905321383317|4336460227135171651,12426579221707186465|12426579221707186465|7255119057646750977|10177082378420549523|10661994905321383317|4336460227135171651,12426579221707186465|12426579221707186465|7255119057646750977|10177082378420549523|10661994905321383317|4336460227135171651,3358304842011781655,3358304842011781655,1,11176955002749797833,1|0|2|3|4|5,12426579221707186465|7357573735902352056|7255119057646750977|10177082378420549523|10661994905321383317|4336460227135171651
11,pair-1-4,true,7357573735902352056|12426579221707186465|7255119057646750977|10177082378420549523|10661994905321383317|4336460227135171651,12426579221707186465|12426579221707186465|7255119057646750977|10177082378420549523|10661994905321383317|4336460227135171651,12426579221707186465|12426579221707186465|7255119057646750977|10177082378420549523|10661994905321383317|4336460227135171651,3358304842011781655,3358304842011781655,2,2293636354634379151,0|0|2|3|4|5,12426579221707186465|12426579221707186465|7255119057646750977|10177082378420549523|10661994905321383317|4336460227135171651
11,pair-1-5,true,8866933139968544376|14358309004885792292|17163468358141669674|11734800378477767236|14248499952089786704|16277614258144304239,14358309004885792292|8866933139968544376|17163468358141669674|11734800378477767236|16277614258144304239|14248499952089786704,14358309004885792292|8866933139968544376|17163468358141669674|11734800378477767236|16277614258144304239|14248499952089786704,3358304842011781655,3358304842011781655,1,11176955002749797833,1|0|2|3|4|5,14358309004885792292|8866933139968544376|17163468358141669674|11734800378477767236|14248499952089786704|16277614258144304239
11,pair-1-5,true,8866933139968544376|14358309004885792292|17163468358141669674|11734800378477767236|14248499952089786704|16277614258144304239,14358309004885792292|8866933139968544376|17163468358141669674|11734800378477767236|16277614258144304239|14248499952089786704,14358309004885792292|8866933139968544376|17163468358141669674|11734800378477767236|16277614258144304239|14248499952089786704,3358304842011781655,3358304842011781655,2,9745817227723914138,0|1|2|3|5|4,14358309004885792292|8866933139968544376|17163468358141669674|11734800378477767236|16277614258144304239|14248499952089786704
11,pair-2-0,true,4618576875149039177|11343792613846469788|3464927881985894269|13591963733348128576|915280486640038299|2379643613504062549,11343792613846469788|3464927881985894269|4618576875149039177|13591963733348128576|915280486640038299|2379643613504062549,11343792613846469788|3464927881985894269|4618576875149039177|13591963733348128576|915280486640038299|2379643613504062549,3358304842011781655,3358304842011781655,1,7825451306859147830,1|2|0|3|4|5,11343792613846469788|3464927881985894269|4618576875149039177|13591963733348128576|915280486640038299|2379643613504062549
11,pair-2-0,true,4618576875149039177|11343792613846469788|3464927881985894269|13591963733348128576|915280486640038299|2379643613504062549,11343792613846469788|3464927881985894269|4618576875149039177|13591963733348128576|915280486640038299|2379643613504062549,11343792613846469788|3464927881985894269|4618576875149039177|13591963733348128576|915280486640038299|2379643613504062549,3358304842011781655,3358304842011781655,2,15361045833303181827,0|1|2|3|4|5,11343792613846469788|3464927881985894269|4618576875149039177|13591963733348128576|915280486640038299|2379643613504062549
11,pair-2-1,true,5780276703450008542|2092849206590627065|5564368201807872798|10835684862181603313|4154504512611290324|7255395890987302448,5564368201807872798|2092849206590627065|5780276703450008542|10835684862181603313|4154504512611290324|7255395890987302448,5564368201807872798|2092849206590627065|5780276703450008542|10835684862181603313|4154504512611290324|7255395890987302448,3358304842011781655,3358304842011781655,1,7825451306859147830,1|2|0|3|4|5,2092849206590627065|5564368201807872798|5780276703450008542|10835684862181603313|4154504512611290324|7255395890987302448
11,pair-2-1,true,5780276703450008542|2092849206590627065|5564368201807872798|10835684862181603313|4154504512611290324|7255395890987302448,5564368201807872798|2092849206590627065|5780276703450008542|10835684862181603313|4154504512611290324|7255395890987302448,5564368201807872798|2092849206590627065|5780276703450008542|10835684862181603313|4154504512611290324|7255395890987302448,3358304842011781655,3358304842011781655,2,11176955002749797833,1|0|2|3|4|5,5564368201807872798|2092849206590627065|5780276703450008542|10835684862181603313|4154504512611290324|7255395890987302448
11,pair-2-3,true,15431170422424384301|12198171940462059972|4085683698115812717|8030590584057408367|10206294791802251486|1500316506868018443,15431170422424384301|12198171940462059972|4085683698115812717|8030590584057408367|10206294791802251486|1500316506868018443,15431170422424384301|12198171940462059972|4085683698115812717|8030590584057408367|10206294791802251486|1500316506868018443,3358304842011781655,3358304842011781655,1,7825451306859147830,1|2|0|3|4|5,12198171940462059972|4085683698115812717|15431170422424384301|8030590584057408367|10206294791802251486|1500316506868018443
11,pair-2-3,true,15431170422424384301|12198171940462059972|4085683698115812717|8030590584057408367|10206294791802251486|1500316506868018443,15431170422424384301|12198171940462059972|4085683698115812717|8030590584057408367|10206294791802251486|1500316506868018443,15431170422424384301|12198171940462059972|4085683698115812717|8030590584057408367|10206294791802251486|1500316506868018443,3358304842011781655,3358304842011781655,2,12805619413933798077,2|0|1|3|4|5,15431170422424384301|12198171940462059972|4085683698115812717|8030590584057408367|10206294791802251486|1500316506868018443
11,pair-2-4,true,2140376967302844503|15161429175623139169|1173481037096019998|11727133990763446119|4999140845207215922|16024290791899476137,15161429175623139169|15161429175623139169|2140376967302844503|11727133990763446119|4999140845207215922|16024290791899476137,15161429175623139169|15161429175623139169|2140376967302844503|11727133990763446119|4999140845207215922|16024290791899476137,3358304842011781655,3358304842011781655,1,7825451306859147830,1|2|0|3|4|5,15161429175623139169|1173481037096019998|2140376967302844503|11727133990763446119|4999140845207215922|16024290791899476137
11,pair-2-4,true,2140376967302844503|15161429175623139169|1173481037096019998|11727133990763446119|4999140845207215922|16024290791899476137,15161429175623139169|15161429175623139169|2140376967302844503|11727133990763446119|4999140845207215922|16024290791899476137,15161429175623139169|15161429175623139169|2140376967302844503|11727133990763446119|4999140845207215922|16024290791899476137,3358304842011781655,3358304842011781655,2,2293636354634379151,0|0|2|3|4|5,15161429175623139169|15161429175623139169|2140376967302844503|11727133990763446119|4999140845207215922|16024290791899476137
11,pair-2-5,true,6677907812035936107|10010424483448180137|7249328890438111415|13729654031495393826|6225538110668239225|17970269690678093054,10010424483448180137|7249328890438111415|6677907812035936107|13729654031495393826|17970269690678093054|6225538110668239225,10010424483448180137|7249328890438111415|6677907812035936107|13729654031495393826|17970269690678093054|6225538110668239225,3358304842011781655,3358304842011781655,1,7825451306859147830,1|2|0|3|4|5,10010424483448180137|7249328890438111415|6677907812035936107|13729654031495393826|6225538110668239225|17970269690678093054
11,pair-2-5,true,6677907812035936107|10010424483448180137|7249328890438111415|13729654031495393826|6225538110668239225|17970269690678093054,10010424483448180137|7249328890438111415|6677907812035936107|13729654031495393826|17970269690678093054|6225538110668239225,10010424483448180137|7249328890438111415|6677907812035936107|13729654031495393826|17970269690678093054|6225538110668239225,3358304842011781655,3358304842011781655,2,9745817227723914138,0|1|2|3|5|4,10010424483448180137|7249328890438111415|6677907812035936107|13729654031495393826|17970269690678093054|6225538110668239225
11,pair-3-0,true,14436472346929083775|10300037725598719129|11654847322624996564|12942342221506599443|15779169196974348283|14574862663234058042,11654847322624996564|14436472346929083775|10300037725598719129|12942342221506599443|15779169196974348283|14574862663234058042,11654847322624996564|14436472346929083775|10300037725598719129|12942342221506599443|15779169196974348283|14574862663234058042,3358304842011781655,3358304842011781655,1,12805619413933798077,2|0|1|3|4|5,11654847322624996564|14436472346929083775|10300037725598719129|12942342221506599443|15779169196974348283|14574862663234058042
11,pair-3-0,true,14436472346929083775|10300037725598719129|11654847322624996564|12942342221506599443|15779169196974348283|14574862663234058042,11654847322624996564|14436472346929083775|10300037725598719129|12942342221506599443|15779169196974348283|14574862663234058042,11654847322624996564|14436472346929083775|10300037725598719129|12942342221506599443|15779169196974348283|14574862663234058042,3358304842011781655,3358304842011781655,2,15361045833303181827,0|1|2|3|4|5,11654847322624996564|14436472346929083775|10300037725598719129|12942342221506599443|15779169196974348283|14574862663234058042
11,pair-3-1,true,6715285471172056474|6471109036626673160|4383358763766448828|1710502943699431712|1443265972001130522|5672500370958372278,6715285471172056474|4383358763766448828|6471109036626673160|1710502943699431712|1443265972001130522|5672500370958372278,6715285471172056474|4383358763766448828|6471109036626673160|1710502943699431712|1443265972001130522|5672500370958372278,3358304842011781655,3358304842011781655,1,12805619413933798077,2|0|1|3|4|5,4383358763766448828|6715285471172056474|6471109036626673160|1710502943699431712|1443265972001130522|5672500370958372278
11,pair-3-1,true,6715285471172056474|6471109036626673160|4383358763766448828|1710502943699431712|1443265972001130522|5672500370958372278,6715285471172056474|4383358763766448828|6471109036626673160|1710502943699431712|1443265972001130522|5672500370958372278,6715285471172056474|4383358763766448828|6471109036626673160|1710502943699431712|1443265972001130522|5672500370958372278,3358304842011781655,3358304842011781655,2,11176955002749797833,1|0|2|3|4|5,6715285471172056474|4383358763766448828|6471109036626673160|1710502943699431712|1443265972001130522|5672500370958372278
11,pair-3-2,true,17114459633281877284|6714917382113536569|12352330538173320541|2942229895095869474|11100631160525995205|2803891595369318029,17114459633281877284|6714917382113536569|12352330538173320541|2942229895095869474|11100631160525995205|2803891595369318029,17114459633281877284|6714917382113536569|12352330538173320541|2942229895095869474|11100631160525995205|2803891595369318029,3358304842011781655,3358304842011781655,1,12805619413933798077,2|0|1|3|4|5,12352330538173320541|17114459633281877284|6714917382113536569|2942229895095869474|11100631160525995205|2803891595369318029
11,pair-3-2,true,17114459633281877284|6714917382113536569|12352330538173320541|2942229895095869474|11100631160525995205|2803891595369318029,17114459633281877284|6714917382113536569|12352330538173320541|2942229895095869474|11100631160525995205|2803891595369318029,17114459633281877284|6714917382113536569|12352330538173320541|2942229895095869474|11100631160525995205|2803891595369318029,3358304842011781655,3358304842011781655,2,7825451306859147830,1|2|0|3|4|5,17114459633281877284|6714917382113536569|12352330538173320541|2942229895095869474|11100631160525995205|2803891595369318029
11,pair-3-4,true,18016520001805812520|9836382331614653988|15414068637261726950|13927000825146903082|18242110724542856475|11002241496472950943,15414068637261726950|15414068637261726950|9836382331614653988|13927000825146903082|18242110724542856475|11002241496472950943,15414068637261726950|15414068637261726950|9836382331614653988|13927000825146903082|18242110724542856475|11002241496472950943,3358304842011781655,3358304842011781655,1,12805619413933798077,2|0|1|3|4|5,15414068637261726950|18016520001805812520|9836382331614653988|13927000825146903082|18242110724542856475|11002241496472950943
11,pair-3-4,true,18016520001805812520|9836382331614653988|15414068637261726950|13927000825146903082|18242110724542856475|11002241496472950943,15414068637261726950|15414068637261726950|9836382331614653988|13927000825146903082|18242110724542856475|11002241496472950943,15414068637261726950|15414068637261726950|9836382331614653988|13927000825146903082|18242110724542856475|11002241496472950943,3358304842011781655,3358304842011781655,2,2293636354634379151,0|0|2|3|4|5,15414068637261726950|15414068637261726950|9836382331614653988|13927000825146903082|18242110724542856475|11002241496472950943
11,pair-3-5,true,215803270556348394|11626433121981512633|17771949226886555739|4279755327653978750|5869514630860239478|4700175348194345872,17771949226886555739|215803270556348394|11626433121981512633|4279755327653978750|4700175348194345872|5869514630860239478,17771949226886555739|215803270556348394|11626433121981512633|4279755327653978750|4700175348194345872|5869514630860239478,3358304842011781655,3358304842011781655,1,12805619413933798077,2|0|1|3|4|5,17771949226886555739|215803270556348394|11626433121981512633|4279755327653978750|5869514630860239478|4700175348194345872
11,pair-3-5,true,215803270556348394|11626433121981512633|17771949226886555739|4279755327653978750|5869514630860239478|4700175348194345872,17771949226886555739|215803270556348394|11626433121981512633|4279755327653978750|4700175348194345872|5869514630860239478,17771949226886555739|215803270556348394|11626433121981512633|4279755327653978750|4700175348194345872|5869514630860239478,3358304842011781655,3358304842011781655,2,9745817227723914138,0|1|2|3|5|4,17771949226886555739|215803270556348394|11626433121981512633|4279755327653978750|4700175348194345872|5869514630860239478
11,pair-4-0,true,18071842800692675475|17286505694089344376|3223569827351213498|8013684839648007965|4469428620204838252|10509129484053882496,18071842800692675475|18071842800692675475|3223569827351213498|8013684839648007965|4469428620204838252|10509129484053882496,18071842800692675475|18071842800692675475|3223569827351213498|8013684839648007965|4469428620204838252|10509129484053882496,3358304842011781655,3358304842011781655,1,2293636354634379151,0|0|2|3|4|5,18071842800692675475|18071842800692675475|3223569827351213498|8013684839648007965|4469428620204838252|10509129484053882496
11,pair-4-0,true,18071842800692675475|17286505694089344376|3223569827351213498|8013684839648007965|4469428620204838252|10509129484053882496,18071842800692675475|18071842800692675475|3223569827351213498|8013684839648007965|4469428620204838252|10509129484053882496,18071842800692675475|18071842800692675475|3223569827351213498|8013684839648007965|4469428620204838252|10509129484053882496,3358304842011781655,3358304842011781655,2,15361045833303181827,0|1|2|3|4|5,18071842800692675475|18071842800692675475|3223569827351213498|8013684839648007965|4469428620204838252|10509129484053882496
11,pair-4-1,true,13822320982141189283|17340364806342955742|17052579525896180027|7588081901693613261|7731314223193568112|5364536569440533478,13822320982141189283|13822320982141189283|17052579525896180027|7588081901693613261|7731314223193568112|5364536569440533478,13822320982141189283|13822320982141189283|17052579525896180027|7588081901693613261|7731314223193568112|5364536569440533478,3358304842011781655,3358304842011781655,1,2293636354634379151,0|0|2|3|4|5,13822320982141189283|13822320982141189283|17052579525896180027|7588081901693613261|7731314223193568112|5364536569440533478
11,pair-4-1,true,13822320982141189283|17340364806342955742|17052579525896180027|7588081901693613261|7731314223193568112|5364536569440533478,13822320982141189283|13822320982141189283|17052579525896180027|7588081901693613261|7731314223193568112|5364536569440533478,13822320982141189283|13822320982141189283|17052579525896180027|7588081901693613261|7731314223193568112|5364536569440533478,3358304842011781655,3358304842011781655,2,11176955002749797833,1|0|2|3|4|5,13822320982141189283|13822320982141189283|17052579525896180027|7588081901693613261|7731314223193568112|5364536569440533478
11,pair-4-2,true,12659439513860020490|16560802095772878286|4078823842755105603|11078972121664419066|7396555043594146206|1856124612073308775,12659439513860020490|4078823842755105603|12659439513860020490|11078972121664419066|7396555043594146206|1856124612073308775,12659439513860020490|4078823842755105603|12659439513860020490|11078972121664419066|7396555043594146206|1856124612073308775,3358304842011781655,3358304842011781655,1,2293636354634379151,0|0|2|3|4|5,12659439513860020490|12659439513860020490|4078823842755105603|11078972121664419066|7396555043594146206|1856124612073308775
11,pair-4-2,true,12659439513860020490|16560802095772878286|4078823842755105603|11078972121664419066|7396555043594146206|1856124612073308775,12659439513860020490|4078823842755105603|12659439513860020490|11078972121664419066|7396555043594146206|1856124612073308775,12659439513860020490|4078823842755105603|12659439513860020490|11078972121664419066|7396555043594146206|1856124612073308775,3358304842011781655,3358304842011781655,2,7825451306859147830,1|2|0|3|4|5,12659439513860020490|4078823842755105603|12659439513860020490|11078972121664419066|7396555043594146206|1856124612073308775
